case_id,prefix,k,next_act
310,assign_seriousness take_in_charge_ticket wait resolve_ticket closed,4,[EOC]
311,assign_seriousness take_in_charge_ticket,1,resolve_ticket
311,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
311,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
314,assign_seriousness take_in_charge_ticket,1,resolve_ticket
314,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
314,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
315,assign_seriousness take_in_charge_ticket,1,wait
315,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
315,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
315,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
315,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
316,assign_seriousness assign_seriousness,1,take_in_charge_ticket
316,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
316,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
316,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
319,assign_seriousness take_in_charge_ticket,1,wait
319,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
319,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
319,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
319,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
320,assign_seriousness take_in_charge_ticket,1,resolve_ticket
320,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
320,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
321,assign_seriousness assign_seriousness,1,take_in_charge_ticket
321,assign_seriousness assign_seriousness take_in_charge_ticket,2,wait
321,assign_seriousness assign_seriousness take_in_charge_ticket wait,3,take_in_charge_ticket
321,assign_seriousness assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,4,resolve_ticket
321,assign_seriousness assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,5,closed
321,assign_seriousness assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,6,[EOC]
322,assign_seriousness take_in_charge_ticket,1,wait
322,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
322,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
322,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
322,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
325,assign_seriousness assign_seriousness,1,take_in_charge_ticket
325,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
325,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
325,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
327,assign_seriousness take_in_charge_ticket,1,resolve_ticket
327,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
327,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
328,assign_seriousness take_in_charge_ticket,1,resolve_ticket
328,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
328,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
329,assign_seriousness take_in_charge_ticket,1,resolve_ticket
329,assign_seriousness take_in_charge_ticket resolve_ticket,2,take_in_charge_ticket
329,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket,3,resolve_ticket
329,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket resolve_ticket,4,closed
329,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket resolve_ticket closed,5,[EOC]
330,assign_seriousness assign_seriousness,1,take_in_charge_ticket
330,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
330,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,resolve_ticket
330,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket,4,closed
330,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket closed,5,[EOC]
334,assign_seriousness take_in_charge_ticket,1,wait
334,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
334,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
334,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
334,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
335,assign_seriousness take_in_charge_ticket,1,resolve_ticket
335,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
335,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
340,assign_seriousness take_in_charge_ticket,1,wait
340,assign_seriousness take_in_charge_ticket wait,2,resolve_ticket
340,assign_seriousness take_in_charge_ticket wait resolve_ticket,3,closed
340,assign_seriousness take_in_charge_ticket wait resolve_ticket closed,4,[EOC]
341,assign_seriousness resolve_ticket,1,closed
341,assign_seriousness resolve_ticket closed,2,[EOC]
342,assign_seriousness take_in_charge_ticket,1,resolve_ticket
342,assign_seriousness take_in_charge_ticket resolve_ticket,2,[EOC]
344,assign_seriousness take_in_charge_ticket,1,resolve_ticket
344,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
344,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
347,assign_seriousness resolve_ticket,1,resolve_ticket
347,assign_seriousness resolve_ticket resolve_ticket,2,closed
347,assign_seriousness resolve_ticket resolve_ticket closed,3,[EOC]
350,assign_seriousness take_in_charge_ticket,1,wait
350,assign_seriousness take_in_charge_ticket wait,2,resolve_ticket
350,assign_seriousness take_in_charge_ticket wait resolve_ticket,3,closed
350,assign_seriousness take_in_charge_ticket wait resolve_ticket closed,4,[EOC]
351,assign_seriousness take_in_charge_ticket,1,resolve_ticket
351,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
351,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
353,assign_seriousness take_in_charge_ticket,1,resolve_ticket
353,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
353,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
354,assign_seriousness wait,1,resolve_ticket
354,assign_seriousness wait resolve_ticket,2,resolve_ticket
354,assign_seriousness wait resolve_ticket resolve_ticket,3,closed
354,assign_seriousness wait resolve_ticket resolve_ticket closed,4,[EOC]
355,assign_seriousness assign_seriousness,1,take_in_charge_ticket
355,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
355,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
355,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
358,assign_seriousness assign_seriousness,1,take_in_charge_ticket
358,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
358,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
358,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
359,assign_seriousness take_in_charge_ticket,1,resolve_ticket
359,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
359,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
360,assign_seriousness take_in_charge_ticket,1,resolve_ticket
360,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
360,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
362,assign_seriousness take_in_charge_ticket,1,wait
362,assign_seriousness take_in_charge_ticket wait,2,resolve_ticket
362,assign_seriousness take_in_charge_ticket wait resolve_ticket,3,closed
362,assign_seriousness take_in_charge_ticket wait resolve_ticket closed,4,[EOC]
363,assign_seriousness assign_seriousness,1,take_in_charge_ticket
363,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
363,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
363,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
365,assign_seriousness take_in_charge_ticket,1,wait
365,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
365,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
365,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
365,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
368,assign_seriousness assign_seriousness,1,take_in_charge_ticket
368,assign_seriousness assign_seriousness take_in_charge_ticket,2,wait
368,assign_seriousness assign_seriousness take_in_charge_ticket wait,3,wait
368,assign_seriousness assign_seriousness take_in_charge_ticket wait wait,4,take_in_charge_ticket
368,assign_seriousness assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket,5,resolve_ticket
368,assign_seriousness assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket,6,closed
368,assign_seriousness assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket closed,7,[EOC]
369,assign_seriousness take_in_charge_ticket,1,take_in_charge_ticket
369,assign_seriousness take_in_charge_ticket take_in_charge_ticket,2,resolve_ticket
369,assign_seriousness take_in_charge_ticket take_in_charge_ticket resolve_ticket,3,closed
369,assign_seriousness take_in_charge_ticket take_in_charge_ticket resolve_ticket closed,4,[EOC]
371,assign_seriousness take_in_charge_ticket,1,resolve_ticket
371,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
371,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
373,assign_seriousness take_in_charge_ticket,1,resolve_ticket
373,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
373,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
376,assign_seriousness take_in_charge_ticket,1,wait
376,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
376,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
376,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
376,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
377,assign_seriousness take_in_charge_ticket,1,resolve_ticket
377,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
377,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
379,assign_seriousness take_in_charge_ticket,1,resolve_ticket
379,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
379,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
385,assign_seriousness take_in_charge_ticket,1,resolve_ticket
385,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
385,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
386,assign_seriousness take_in_charge_ticket,1,wait
386,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
386,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
386,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
386,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
387,assign_seriousness take_in_charge_ticket,1,resolve_ticket
387,assign_seriousness take_in_charge_ticket resolve_ticket,2,resolve_ticket
387,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket,3,closed
387,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket closed,4,[EOC]
388,assign_seriousness wait,1,take_in_charge_ticket
388,assign_seriousness wait take_in_charge_ticket,2,resolve_ticket
388,assign_seriousness wait take_in_charge_ticket resolve_ticket,3,closed
388,assign_seriousness wait take_in_charge_ticket resolve_ticket closed,4,[EOC]
389,assign_seriousness assign_seriousness,1,take_in_charge_ticket
389,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
389,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
389,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
390,assign_seriousness take_in_charge_ticket,1,resolve_ticket
390,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
390,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
391,assign_seriousness take_in_charge_ticket,1,resolve_ticket
391,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
391,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
392,assign_seriousness resolve_ticket,1,resolve_ticket
392,assign_seriousness resolve_ticket resolve_ticket,2,closed
392,assign_seriousness resolve_ticket resolve_ticket closed,3,[EOC]
393,assign_seriousness take_in_charge_ticket,1,resolve_ticket
393,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
393,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
394,assign_seriousness take_in_charge_ticket,1,resolve_ticket
394,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
394,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
395,assign_seriousness take_in_charge_ticket,1,resolve_ticket
395,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
395,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
396,assign_seriousness assign_seriousness,1,take_in_charge_ticket
396,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
396,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
396,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
398,assign_seriousness take_in_charge_ticket,1,wait
398,assign_seriousness take_in_charge_ticket wait,2,resolve_ticket
398,assign_seriousness take_in_charge_ticket wait resolve_ticket,3,closed
398,assign_seriousness take_in_charge_ticket wait resolve_ticket closed,4,[EOC]
400,assign_seriousness take_in_charge_ticket,1,resolve_ticket
400,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
400,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
401,assign_seriousness take_in_charge_ticket,1,resolve_ticket
401,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
401,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
403,assign_seriousness take_in_charge_ticket,1,resolve_ticket
403,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
403,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
404,assign_seriousness take_in_charge_ticket,1,resolve_ticket
404,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
404,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
405,assign_seriousness take_in_charge_ticket,1,resolve_ticket
405,assign_seriousness take_in_charge_ticket resolve_ticket,2,take_in_charge_ticket
405,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket,3,resolve_ticket
405,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket resolve_ticket,4,closed
405,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket resolve_ticket closed,5,[EOC]
406,assign_seriousness assign_seriousness,1,take_in_charge_ticket
406,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
406,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
406,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
409,assign_seriousness take_in_charge_ticket,1,resolve_ticket
409,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
409,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
410,assign_seriousness take_in_charge_ticket,1,resolve_ticket
410,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
410,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
411,assign_seriousness take_in_charge_ticket,1,resolve_ticket
411,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
411,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
413,insert_ticket assign_seriousness,1,take_in_charge_ticket
413,insert_ticket assign_seriousness take_in_charge_ticket,2,resolve_ticket
413,insert_ticket assign_seriousness take_in_charge_ticket resolve_ticket,3,resolve_ticket
413,insert_ticket assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket,4,closed
413,insert_ticket assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket closed,5,[EOC]
415,assign_seriousness take_in_charge_ticket,1,resolve_ticket
415,assign_seriousness take_in_charge_ticket resolve_ticket,2,resolve_ticket
415,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket,3,closed
415,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket closed,4,[EOC]
416,assign_seriousness take_in_charge_ticket,1,resolve_ticket
416,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
416,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
419,assign_seriousness take_in_charge_ticket,1,wait
419,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
419,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
419,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
419,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
420,assign_seriousness take_in_charge_ticket,1,resolve_ticket
420,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
420,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
422,assign_seriousness take_in_charge_ticket,1,resolve_ticket
422,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
422,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
423,insert_ticket assign_seriousness,1,take_in_charge_ticket
423,insert_ticket assign_seriousness take_in_charge_ticket,2,resolve_ticket
423,insert_ticket assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
423,insert_ticket assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
426,assign_seriousness take_in_charge_ticket,1,wait
426,assign_seriousness take_in_charge_ticket wait,2,wait
426,assign_seriousness take_in_charge_ticket wait wait,3,take_in_charge_ticket
426,assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket,4,resolve_ticket
426,assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket,5,closed
426,assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket closed,6,[EOC]
428,assign_seriousness take_in_charge_ticket,1,resolve_ticket
428,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
428,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
429,assign_seriousness assign_seriousness,1,take_in_charge_ticket
429,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
429,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
429,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
430,assign_seriousness take_in_charge_ticket,1,resolve_ticket
430,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
430,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
431,assign_seriousness take_in_charge_ticket,1,resolve_ticket
431,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
431,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
432,assign_seriousness take_in_charge_ticket,1,resolve_ticket
432,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
432,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
437,assign_seriousness take_in_charge_ticket,1,wait
437,assign_seriousness take_in_charge_ticket wait,2,resolve_ticket
437,assign_seriousness take_in_charge_ticket wait resolve_ticket,3,closed
437,assign_seriousness take_in_charge_ticket wait resolve_ticket closed,4,[EOC]
439,assign_seriousness take_in_charge_ticket,1,resolve_ticket
439,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
439,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
440,assign_seriousness take_in_charge_ticket,1,resolve_ticket
440,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
440,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
442,assign_seriousness take_in_charge_ticket,1,resolve_ticket
442,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
442,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
443,assign_seriousness assign_seriousness,1,take_in_charge_ticket
443,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
443,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
443,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
445,assign_seriousness take_in_charge_ticket,1,resolve_ticket
445,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
445,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
449,assign_seriousness take_in_charge_ticket,1,wait
449,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
449,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
449,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
449,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
450,assign_seriousness take_in_charge_ticket,1,resolve_ticket
450,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
450,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
451,assign_seriousness assign_seriousness,1,take_in_charge_ticket
451,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
451,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
451,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
452,assign_seriousness take_in_charge_ticket,1,resolve_ticket
452,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
452,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
454,assign_seriousness take_in_charge_ticket,1,resolve_ticket
454,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
454,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
455,assign_seriousness take_in_charge_ticket,1,wait
455,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
455,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
455,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
455,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
457,assign_seriousness take_in_charge_ticket,1,resolve_ticket
457,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
457,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
459,assign_seriousness take_in_charge_ticket,1,resolve_ticket
459,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
459,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
460,assign_seriousness take_in_charge_ticket,1,resolve_ticket
460,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
460,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
463,assign_seriousness take_in_charge_ticket,1,resolve_ticket
463,assign_seriousness take_in_charge_ticket resolve_ticket,2,resolve_ticket
463,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket,3,closed
463,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket closed,4,[EOC]
464,assign_seriousness take_in_charge_ticket,1,resolve_ticket
464,assign_seriousness take_in_charge_ticket resolve_ticket,2,resolve_ticket
464,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket,3,closed
464,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket closed,4,[EOC]
465,assign_seriousness assign_seriousness,1,take_in_charge_ticket
465,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
465,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
465,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
468,assign_seriousness take_in_charge_ticket,1,wait
468,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
468,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
468,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
468,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
469,assign_seriousness take_in_charge_ticket,1,wait
469,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
469,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
469,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
469,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
471,assign_seriousness take_in_charge_ticket,1,wait
471,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
471,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
471,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
471,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
473,assign_seriousness take_in_charge_ticket,1,resolve_ticket
473,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
473,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
475,assign_seriousness take_in_charge_ticket,1,resolve_ticket
475,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
475,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
476,assign_seriousness take_in_charge_ticket,1,wait
476,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
476,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
476,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
476,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
477,assign_seriousness take_in_charge_ticket,1,resolve_ticket
477,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
477,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
481,assign_seriousness take_in_charge_ticket,1,resolve_ticket
481,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
481,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
485,assign_seriousness assign_seriousness,1,take_in_charge_ticket
485,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
485,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
485,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
486,assign_seriousness take_in_charge_ticket,1,resolve_ticket
486,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
486,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
488,assign_seriousness take_in_charge_ticket,1,resolve_ticket
488,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
488,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
489,assign_seriousness take_in_charge_ticket,1,resolve_ticket
489,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
489,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
490,assign_seriousness take_in_charge_ticket,1,resolve_ticket
490,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
490,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
493,assign_seriousness take_in_charge_ticket,1,resolve_ticket
493,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
493,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
494,assign_seriousness take_in_charge_ticket,1,resolve_ticket
494,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
494,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
499,assign_seriousness take_in_charge_ticket,1,resolve_ticket
499,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
